AppID,Name,Releasedate,Requiredage,Price,DLCcount,Windows,Mac,Linux,Achievements,Developers,Publishers,Categories,Genres,Positive,Negative
1470790,Doug Flutie's Maximum Football 2020,29-Dec-20,0,29.99,0,TRUE,FALSE,FALSE,21,Canuck Play Inc,Canuck Play Inc,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Indie,Sports",26,24
1087620,Life In Yima / ?????,05-Apr-21,0,5.99,0,TRUE,FALSE,FALSE,22,Yima VLG.,Yima VLG.,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Casual,Indie,RPG,Early Access",14,2
1348430,Chicken Bomb,29-Jul-20,0,0.99,0,TRUE,TRUE,TRUE,17,GoesSoft,GoesSoft,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Casual,Indie,RPG",68,3
1547580,Welcome To... Chichester 2 - Part II : No Extra Regrets For The Future,30-Sep-21,0,9.99,3,TRUE,TRUE,TRUE,35,Triority Interactive Novels,Triority Interactive Novels,"Single-player,Steam Achievements,Captions available,Steam Cloud","Action,Adventure,Casual,Indie",6,0
1253680,Super Soccer Blast,19-Jun-20,0,7.99,0,TRUE,FALSE,FALSE,16,Unfinished Pixel,Unfinished Pixel,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Casual,Indie,Sports",79,29
1881210,The Masters: Survival,29-Mar-22,0,9.99,0,TRUE,FALSE,FALSE,7,Royal Flush Studioz,Royal Flush Studioz,"Single-player,Steam Achievements,Full controller support","Action,Indie",0,0
497670,Line/Dash,11-Jul-16,0,1.99,0,TRUE,TRUE,TRUE,0,Gamera Interactive,Gamera Interactive,"Single-player,Steam Trading Cards,Partial Controller Support","Action,Indie",25,7
850040,PuzzGun,09-May-18,0,2.99,0,TRUE,FALSE,FALSE,0,"Aleksi Rajam�ki,Matias Rajam�ki",Codera,"Single-player,Full controller support,Steam Cloud",Indie,15,1
7940,Call of Duty� 4: Modern Warfare�,12-Nov-07,17,9.99,0,TRUE,TRUE,FALSE,0,Infinity Ward,Activision,"Single-player,Multi-player",Action,16788,1211
741770,Santa's vacation,22-Nov-17,0,1.99,0,TRUE,TRUE,FALSE,0,ElZzap Software,ElZzap Software,"Single-player,Steam Leaderboards","Action,Adventure,Indie,RPG",9,4
110630,Mutant Storm: Reloaded,21-Mar-12,0,4.99,0,TRUE,FALSE,FALSE,12,PomPom Games,PomPom Games,"Single-player,Multi-player,Co-op,Shared/Split Screen,Full controller support,Remote Play on TV,Remote Play Together","Action,Indie",33,15
572330,The Fan,10-May-17,0,5.99,0,TRUE,FALSE,FALSE,0,Ezhaac Studio,Plug In Digital,"Single-player,Steam Trading Cards",Adventure,72,43
1683240,Misha Adventures,25-Jul-21,0,10.99,0,TRUE,FALSE,FALSE,6,RecordRecordsGame,kazakovstudios,"Single-player,Steam Achievements","Adventure,Indie",10,10
567150,Mosaics Galore,27-Jul-18,0,0.49,0,TRUE,TRUE,FALSE,0,Creobit,8Floor,"Single-player,Steam Trading Cards",Casual,68,20
700880,Kingdom: The Far Reaches,08-Sep-17,0,9.99,0,TRUE,TRUE,TRUE,0,Interplay,Interplay,Single-player,Adventure,2,0
1413090,Yoli TD,28-Sep-21,0,4.99,0,TRUE,FALSE,FALSE,28,My Oldschool Console,My Oldschool Console,"Single-player,Steam Achievements","Action,Indie",26,0
1610860,Merek's Market,15-Sep-21,0,19.99,0,TRUE,FALSE,FALSE,38,Big Village Games Ltd,Big Village Games Ltd,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together","Action,Casual,Indie,Simulation",16,0
1302840,Kooring VR Coding Adventure,Aug-20,0,8.49,0,TRUE,FALSE,FALSE,0,VRANI inc.,VRANI inc.,,"Adventure,Casual,Indie,Strategy,Education",8,0
1305570,BRAVE PINBALL,26-Nov-20,0,9.99,0,TRUE,FALSE,FALSE,0,"POWER UNIT,APOLLOSOFT",APOLLOSOFT,"Single-player,Partial Controller Support","Casual,Indie",11,9
1609730,Aliens vs. Ghosts,06-Jul-22,0,4.99,0,TRUE,FALSE,FALSE,0,Sayan,Sayan,Single-player,"Action,Early Access",69,2
717980,???:???,11-May-18,0,6.99,0,TRUE,FALSE,FALSE,56,?,?,"Single-player,Steam Achievements","Adventure,Indie,RPG",72,8
1417450,Grilled,12-Nov-20,0,2.99,0,TRUE,FALSE,FALSE,0,Andorf Games,Andorf Games,Single-player,"Action,Casual,Indie,Early Access",1,0
778900,Magical Star Pillars,27-Apr-18,0,0,0,TRUE,FALSE,FALSE,0,Toolkitz Games,Toolkitz Games,"Single-player,Partial Controller Support","Action,Adventure,Casual,Indie",1,0
1004200,Biathlon Battle VR,13-Feb-20,0,9.99,0,TRUE,FALSE,FALSE,6,Academtech LLC,Animar Games,"Single-player,Steam Achievements","Indie,Racing,Simulation,Sports",15,11
1506230,Bigfoot Forest,08-Jan-21,0,0.99,0,TRUE,FALSE,FALSE,0,Bisquit Play,Bisquit Play,Single-player,"Action,Adventure,Indie",73,15
638230,Journey,11-Jun-20,0,14.99,0,TRUE,FALSE,FALSE,14,thatgamecompany,Annapurna Interactive,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Adventure,Indie",20432,1120
1839080,The Pointless Car Chase: Refueled,22-Feb-22,0,0.74,0,TRUE,FALSE,FALSE,44,"R.E.M. Studios,NullReferenceException",R.E.M. Studios,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards","Action,Adventure,Casual,Indie,Racing",26,3
907460,Girlfriend Cards,20-Sep-18,0,0.99,0,TRUE,FALSE,FALSE,0,meokigame,meokigame,Single-player,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy",11,18
1307070,Vetrix,20-May-20,0,2.99,0,TRUE,FALSE,FALSE,0,Pixel Racers,Pixel Racers,"Single-player,Steam Leaderboards",Casual,41,0
1221640,Ultra Foodmess,20-Feb-20,0,3.99,0,TRUE,FALSE,FALSE,14,Riftpoint Entertainment,Painful Smile,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Casual,Indie",65,3
703120,Keeplanet,06-Apr-18,0,0.99,0,TRUE,FALSE,FALSE,21,BigGame Studio,BigGame Publishing,"Single-player,Steam Achievements","Action,Casual,Indie,Simulation",14,8
328710,One Last Day,28-Apr-15,0,12.99,1,TRUE,TRUE,FALSE,12,Bloodwolf Studio,Bloodwolf Studio,"Single-player,Steam Achievements","Action,Adventure,Indie,Early Access",65,38
926140,CHANGE: A Homeless Survival Experience,01-May-20,0,14.99,1,TRUE,TRUE,TRUE,30,Delve Interactive,Delve Interactive,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG,Simulation,Strategy",1640,145
1700630,????,24-May-22,0,17.99,0,TRUE,FALSE,FALSE,45,????,????,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,Simulation,Strategy,Early Access",79,43
845290,Destructions,03-Jul-18,0,1.99,0,TRUE,FALSE,FALSE,7,LUXO Interactive,LUK KUS SOFT,"Single-player,Steam Achievements,Steam Cloud,Stats","Action,Adventure,Casual,Indie",24,6
739720,Penkura,19-Dec-18,0,9.99,0,TRUE,FALSE,FALSE,0,Lionsart,Lionsart,Single-player,"Action,Adventure,Indie,RPG,Strategy,Early Access",37,3
1776800,KarmaCrown,02-Nov-21,0,2.99,0,TRUE,FALSE,FALSE,0,Furyface,Furyface,"Single-player,Steam Cloud","Action,Casual,Indie",2,0
873970,Virtual Families 2: Our Dream House,25-Jun-18,0,7.99,0,TRUE,FALSE,FALSE,0,Last Day Of Work,Last Day Of Work,Single-player,Simulation,14,11
1238130,??,16-Feb-20,0,0.99,0,TRUE,FALSE,FALSE,0,0,0,Single-player,"Adventure,Casual,Indie,RPG",0,0
1593100,Earth Marines,13-Jul-21,0,10.99,0,TRUE,FALSE,FALSE,10,"HugePixel, Diedemor studio",HugePixel,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Indie",13,5
1365900,Mystika 4 : Dark Omens,08-Aug-20,0,9.99,0,TRUE,FALSE,FALSE,20,Unikgame,Unikware,Single-player,"Casual,Indie",10,1
962950,??? Executor,06-Nov-18,0,1.99,0,TRUE,FALSE,FALSE,0,GuGong,GuGong,Single-player,Indie,14,2
778120,Hyperbolic Ignition,12-Feb-18,0,0.99,0,TRUE,FALSE,FALSE,7,Kevin Nguyen,Kevin Nguyen,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Indie,Simulation",3,3
1187910,Third Rule of Universe.,15-Nov-19,0,3.99,0,TRUE,FALSE,FALSE,0,Mifos Games,Mifos Games,Single-player,"Action,Indie,RPG",2,1
763350,Slime Sports,21-Feb-18,0,2.99,0,TRUE,TRUE,FALSE,111,Dribble Games,Dribble Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Casual,Indie,Sports",8,1
1537410,Twilight Drive,16-Jun-21,0,7.99,0,TRUE,FALSE,FALSE,16,Eponymouse,Eponymouse,"Single-player,Steam Achievements,Full controller support",Racing,5,0
761910,Worbital,31-Jan-19,0,12.99,0,TRUE,TRUE,FALSE,43,Team Jolly Roger,"Team Jolly Roger,Advanced Interactive Gaming","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together","Action,Indie,Strategy",332,33
975470,Silver Chains,06-Aug-19,0,24.99,0,TRUE,FALSE,FALSE,16,Cracked Heads Games,Headup,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Adventure,Indie",420,147
990900,Neon Noodles - Cyberpunk Kitchen Automation,29-Nov-19,0,14.99,0,TRUE,FALSE,TRUE,0,Vivid Helix,Vivid Helix,"Single-player,Full controller support,Steam Cloud","Indie,Simulation,Early Access",33,1
372770,Floors of Discomfort,26-May-15,0,1.99,0,TRUE,FALSE,TRUE,0,Three Prong Productions,Three Prong Productions,Single-player,"Action,Indie,RPG",5,2
462580,New Yankee in Santa's Service,12-May-16,0,0.74,0,TRUE,FALSE,FALSE,0,Rionix,Buka Entertainment,"Single-player,Steam Trading Cards","Casual,Simulation,Strategy",12,5
926870,Twin Synth,15-Oct-18,0,9.99,0,TRUE,FALSE,FALSE,0,Joe Chatfield,Joe Chatfield,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Partial Controller Support,Remote Play Together","Action,Indie,Early Access",1,0
1966960,Burial Stone Playtest,13-Apr-22,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
848720,Z.W!,15-May-18,0,0.99,0,TRUE,FALSE,FALSE,7,S. Khasanov,S. Khasanov,Single-player,"Action,Indie",3,1
1343040,Blocky Ball,26-Mar-21,0,0,0,TRUE,FALSE,TRUE,0,Lange Studios LLC,Lange Studios LLC,"Single-player,Multi-player,PvP,Online PvP,In-App Purchases,Partial Controller Support","Casual,Free to Play,Sports,Strategy",58,13
519140,Minds Eyes,31-Aug-16,0,0,0,TRUE,FALSE,FALSE,0,Stanislaw Truchowski,TurnVex,Single-player,"Action,Adventure,Free to Play,Indie",1078,440
1987030,Heroes of Time,19-May-22,0,3.99,0,TRUE,FALSE,FALSE,8,Metthink,"Metthink,Metthink Productions","Single-player,Steam Achievements,Steam Workshop","Adventure,Indie,RPG",0,0
821260,LIGHT,05-Apr-18,0,0.99,0,TRUE,FALSE,FALSE,0,Indie Light,Indie Light,Single-player,"Action,Indie",5,4
1565720,To Save Humanity From Virus,09-Apr-21,0,3.99,0,TRUE,FALSE,FALSE,13,Tomas Daugela,Tomas Daugela,"Single-player,Steam Achievements,Steam Leaderboards","Adventure,Indie,Simulation,Strategy",5,0
748490,The Legend of Heroes: Trails of Cold Steel II,14-Feb-18,13,39.99,13,TRUE,FALSE,FALSE,51,Nihon Falcom,"XSEED Games,Marvelous USA, Inc.","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",RPG,2113,125
545000,Aoki Ookami to Shiroki Mejika,13-Dec-16,0,12.99,0,TRUE,FALSE,FALSE,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","Single-player,Steam Cloud",Strategy,2,1
1623720,BrainTeaser,16-May-21,0,0.99,0,TRUE,FALSE,FALSE,0,INFINITE BRIDGE,INFINITE BRIDGE,Single-player,"Casual,Indie",1,2
544220,Damage: Sadistic Butchering of Humanity,11-Dec-16,0,4.2,0,TRUE,FALSE,FALSE,0,Suomi-Peli,Suomi-Peli,Single-player,"Sexual Content,Nudity,Violent,Gore,Action,Adventure,Indie,Early Access",5,13
338190,Just Get Through,30-Jan-15,0,4.99,0,TRUE,FALSE,FALSE,38,Retrific,Retrific,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","Action,Adventure,Casual,Indie,Racing",185,28
1375270,Shape,18-Sep-20,0,3.99,0,TRUE,FALSE,FALSE,9,Igor Neiman,Igor Neiman,"Single-player,Steam Achievements,Partial Controller Support","Adventure,Indie",8,0
551680,Bad birthday,11-Nov-16,0,0,0,TRUE,FALSE,FALSE,0,Strong Cube,Strong Cube,"Single-player,Steam Trading Cards","Adventure,Indie",14,17
1874510,Knightlife,14-Jul-22,0,11.99,0,TRUE,FALSE,FALSE,0,Leturs Labs,Leturs Labs,Single-player,"Action,Adventure,Casual,Indie,RPG,Early Access",0,0
1693780,Orbital Combat,14-May-22,0,4.99,0,TRUE,FALSE,FALSE,0,Dodo Digital,Dodo Digital,Single-player,"Action,Casual,Indie,Strategy",7,9
1466930,Survival Quiz CITY,04-Mar-22,0,19.99,1,TRUE,FALSE,FALSE,6,Bandai Namco Studios Inc.,Phoenixx Inc.,"Multi-player,PvP,Online PvP","Action,Casual,Massively Multiplayer",115,73
1748070,Storage Chase,28-Sep-21,0,0.99,0,TRUE,FALSE,FALSE,24,NikiGames,NikiGames,"Single-player,Steam Achievements","Casual,Indie",0,0
1755120,Ghosts of War: Battle Royale WW2 Shooting games,26-Oct-21,0,0,0,TRUE,FALSE,FALSE,0,XDEVS LTD,XDEVS LTD,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,In-App Purchases","Action,Adventure,Free to Play,Massively Multiplayer,RPG",0,0
964920,Space Tycoon | ????,04-Jan-19,0,16.99,0,TRUE,FALSE,FALSE,0,Space Driver,Space Driver,Single-player,"Adventure,Casual,Indie,Simulation,Strategy",7,8
1085570,Fables of Talumos,01-Sep-19,0,6.99,2,TRUE,FALSE,FALSE,16,Cheesemaster Games,Cheesemaster Games,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie,RPG",8,0
1528020,Afterlife VR,13-May-22,0,12.59,0,TRUE,FALSE,FALSE,21,Split Light Studio,Split Light Studio,Single-player,"Action,Adventure,Early Access",71,9
1796350,R.E.A.C.T,21-Mar-22,0,5.99,0,TRUE,FALSE,FALSE,0,Adaptive Game,Adaptive Game,"Multi-player,PvP,Online PvP","Action,Massively Multiplayer,Sports,Early Access",0,1
1444320,Cat Saves Halloween,26-Oct-20,0,7.99,0,TRUE,FALSE,FALSE,0,LetMeowt Games LLC,LetMeowt Games LLC,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support","Action,Adventure,Simulation,Early Access",20,1
906050,Hentai Case Opening,27-Sep-18,0,0.99,0,TRUE,FALSE,FALSE,0,RewindApp,RewindApp,Single-player,"Casual,Indie",54,29
351910,Valhalla Hills,02-Dec-15,0,0.6900000000000001,3,TRUE,TRUE,TRUE,26,Funatics Software,Daedalic Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Indie,Simulation,Strategy",646,544
513480,Geo,31-Jan-17,0,8.99,1,TRUE,FALSE,FALSE,64,Windybeard,Windybeard,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Simulation",138,22
2010700,Hunter Survivors,21-Jul-22,0,2.39,0,TRUE,FALSE,FALSE,27,LuCapy Studio,LuCapy Studio,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Casual,Indie,RPG",0,0
1089830,Monster Energy Supercross - The Official Videogame 3,04-Feb-20,0,29.99,9,TRUE,FALSE,FALSE,50,Milestone S.r.l.,Milestone S.r.l.,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Cloud,Includes level editor","Racing,Simulation,Sports",900,126
403070,Silver Creek Falls: Chapter 2,30-Sep-15,0,4.99,1,TRUE,FALSE,FALSE,11,Sapphire Dragon Productions,Sapphire Dragon Productions,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie",41,8
811440,Gripper's Adventure,21-Mar-18,0,10.99,0,TRUE,TRUE,FALSE,0,Albash Bokhari,Albash Bokhari,"Single-player,Full controller support","Adventure,Indie,Strategy",1,0
491010,IN-VERT: Definitive Edition,02-Mar-18,0,4.99,1,TRUE,FALSE,TRUE,6,TERNOX,TERNOX,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Adventure,Indie",61,15
681290,Hare,27-Sep-17,0,0.99,0,TRUE,FALSE,FALSE,8,"zelun,tio_jolo",zelun,Single-player,"Action,Casual,Indie,Racing",11,1
1233460,Star Escape,22-May-20,0,4.99,0,TRUE,TRUE,FALSE,0,Ampersand Game Studios,Ampersand Game Studios,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together","Action,Casual,Racing",1,1
1688630,Emperial Knights Playtest,14-Nov-21,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
350530,Airport Firefighters - The Simulation,13-May-15,0,17.99,0,TRUE,FALSE,FALSE,44,Visual Imagination Software GbR,rondomedia GmbH,"Single-player,Steam Achievements,Partial Controller Support",Simulation,94,107
2026860,Maria Blanchard Virtual Gallery,01-Jul-22,0,0,0,TRUE,FALSE,FALSE,0,Virtual Video,Virtual Video,,"Design & Illustration,Education",0,0
1481840,Frisbros,18-Mar-22,0,9.99,0,TRUE,TRUE,FALSE,17,Nicholas Evelson,Nicholas Evelson,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Adventure,Casual,Indie,Sports",7,0
1444890,Crazy Mafioso,16-Nov-20,0,1.99,0,TRUE,FALSE,FALSE,0,Rabotiagi games,Rabotiagi games,Single-player,"Action,Casual,Indie",13,2
1217340,Anime Studio Tycoon,12-Nov-20,0,9.99,0,TRUE,FALSE,FALSE,21,True Seria,True Seria,"Single-player,Steam Achievements","Casual,Indie,Simulation,Strategy",16,14
1478660,Slotracers VR Playtest,17-Dec-20,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
872340,Bunny Battle Arena,12-Sep-18,0,2.99,0,TRUE,FALSE,FALSE,20,DCF Studios,DCF STUDIOS,"Single-player,Steam Achievements,Full controller support","Sexual Content,Violent,Action,Adventure,Indie",5,2
523680,Honey Rose: Underdog Fighter Extraordinaire,29-Sep-16,0,0,8,TRUE,FALSE,FALSE,37,Pehesse,Self,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Action,Adventure,Indie,Strategy",32,9
439460,Ships 2017,19-Oct-16,0,14.99,0,TRUE,FALSE,FALSE,0,FragOut,"Games Box,SIG Publishing",Single-player,"Indie,Simulation",63,114
1308880,FORECLOSED,12-Aug-21,0,16.99,0,TRUE,FALSE,FALSE,24,Antab Studio,Merge Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Indie",46,25
296650,The Great Jitters: Pudding Panic,22-May-14,0,4.99,0,TRUE,TRUE,FALSE,0,kunst-stoff GmbH,kunst-stoff GmbH,Single-player,"Action,Casual,Indie,Strategy",48,26
1549420,???????? ?????????,24-Jun-21,0,19.99,0,TRUE,FALSE,FALSE,0,CHARON,PGN Games,Single-player,"Adventure,Indie",25,1
418270,Draw Slasher,13-Oct-16,0,1.99,0,TRUE,TRUE,TRUE,13,Mass Creation,Mass Creation,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Action,Adventure,Indie",388,373
390220,Toilet Tycoon,17-Sep-15,0,4.99,0,TRUE,FALSE,FALSE,0,Anvil-Soft,"Anvil-Soft,Plug In Digital","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Trading Cards","Indie,Simulation",102,47
549860,One Night Stand,07-Nov-16,0,2.99,0,TRUE,TRUE,TRUE,27,Kinmoku,Kinmoku,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie,Simulation",546,67
612380,Cryptocracy,11-Apr-17,0,0.99,0,TRUE,TRUE,FALSE,0,Dozen Minds OU,Dozen Minds OU,Single-player,"Casual,Indie,Strategy",5,3
1559340,Qubie: Invader of Worlds,14-Nov-21,0,1.99,0,TRUE,FALSE,FALSE,0,Error 404,CodeBreaker Studios,Single-player,"Adventure,Casual,Indie,Strategy",0,0
1632640,Bouncing Traveler,24-May-21,0,9.99,0,TRUE,FALSE,FALSE,0,Neatan Games,Piece Of Voxel,Single-player,"Adventure,Casual,Indie,Simulation",7,3
350480,Tales of Cosmos,20-Oct-16,0,14.99,0,TRUE,TRUE,FALSE,14,Red Dwarf Games,Red Dwarf Games,"Single-player,Steam Achievements,Includes level editor","Adventure,Indie",41,8
220900,Jack Lumber,30-Apr-13,0,4.99,0,TRUE,TRUE,TRUE,27,Owlchemy Labs,Owlchemy Labs,"Single-player,Steam Achievements,Steam Trading Cards,Steam Leaderboards","Action,Casual,Indie,Strategy",225,128
1768260,Killer Worm 2,18-Jan-22,0,0,1,TRUE,FALSE,FALSE,0,"JOZGamer,RFL Art,Hatus Quemuel",JOZGames,Single-player,"Action,Casual",0,0
539090,Clazer,27-Dec-16,0,29.99,0,TRUE,FALSE,FALSE,0,"SynapticSwitch, LLC","SynapticSwitch, LLC,LeadTech, LLC","Single-player,Steam Leaderboards","Simulation,Sports",23,8
908500,crazy maze ~???? ~ ????? ~ Laberinto loco ~ Labyrinthe fou ~ Verr�cktes Labyrinth,01-Nov-18,0,0,2,TRUE,FALSE,FALSE,12,liuguowang,liuguowang,"Single-player,Steam Achievements,Steam Leaderboards","Adventure,Casual,Indie,Strategy",12,11
1852760,Memory Puzzle - Sexy Fairies,25-Dec-21,0,0.59,1,TRUE,FALSE,FALSE,3,DIG Publishing,DIG Publishing,"Single-player,Steam Achievements,Steam Leaderboards","Casual,Indie",0,0
809890,Shining Resonance Refrain,09-Jul-18,0,29.99,0,TRUE,FALSE,FALSE,47,SEGA,SEGA,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on TV","Adventure,RPG",770,316
570770,?????(GuJian2),07-Sep-17,0,15.99,0,TRUE,FALSE,FALSE,294,"????????????,Aurogon Shanghai",??????????????,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",RPG,1802,518
448500,Little Walker,06-Apr-16,0,3.99,1,TRUE,FALSE,FALSE,56,Blake Fix,Blake Fix,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Action,Adventure,Casual,Indie",34,2
854160,Dino Dawn,11-May-18,0,19.99,0,TRUE,FALSE,FALSE,4,neonboxgames,neonboxgames,"Single-player,Steam Achievements","Adventure,Indie",10,30
1359170,Killer Dog,16-Jul-20,0,3.99,0,TRUE,FALSE,FALSE,0,Riba Plus,Riba Plus,"Single-player,Full controller support","Action,Indie",8,3
897010,Surface: Return to Another World Collector's Edition,06-Aug-18,0,9.99,0,TRUE,FALSE,FALSE,0,Elephant Games,Big Fish Games,Single-player,"Adventure,Casual",2,0
1607870,Cub Gym,05-May-21,0,3.99,0,TRUE,FALSE,FALSE,0,Luiz Ot�vio da Silva,Luiz Ot�vio da Silva,Single-player,"Action,Casual,Indie",1,0
